product,mass_kg,material_id,material_share,countryMaking,impact_ecs
calecon,0.02,ei-pet-r,1,KH,205.91891203174268
calecon,0.02,ei-viscose,1,KH,222.85762841414527
calecon,0.02,coton-rdpc,1,MA,202.3577461697529
calecon,0.02,coton-rdp,1,MA,201.0601338909647
calecon,0.02,ei-chanvre,1,MA,208.67127252162555
calecon,0.02,ei-coton,1,MA,283.2878010300357
calecon,0.02,ei-coton-organic,1,MA,224.5499982966367
calecon,0.02,elasthane,1,MA,234.85911909955357
calecon,0.02,ei-acrylique,1,MA,210.2165041845283
calecon,0.02,ei-jute-kenaf,1,MA,238.9886331002966
calecon,0.02,ei-laine-par-defaut,1,MA,411.2328902583225
calecon,0.02,ei-laine-nouvelle-filiere,1,MA,220.81187340806088
calecon,0.02,ei-lin,1,MA,199.02697170750557
calecon,0.02,ei-pa,1,MA,208.2983242385312
calecon,0.02,ei-pp,1,MA,194.16057952057503
calecon,0.02,ei-pet,1,MA,199.88777958954543
calecon,0.02,ei-pet-r,1,MA,196.75112418264288
calecon,0.02,ei-viscose,1,MA,213.68984056504547
calecon,0.02,coton-rdpc,1,PK,198.7680231790436
calecon,0.02,coton-rdp,1,PK,197.47041090025544
calecon,0.02,ei-chanvre,1,PK,205.08154953091628
calecon,0.02,ei-coton,1,PK,279.6980780393264
calecon,0.02,ei-coton-organic,1,PK,220.96027530592744
calecon,0.02,elasthane,1,PK,231.2693961088443
calecon,0.02,ei-acrylique,1,PK,206.62678119381903
calecon,0.02,ei-jute-kenaf,1,PK,235.3989101095873
calecon,0.02,ei-laine-par-defaut,1,PK,407.6431672676133
calecon,0.02,ei-laine-nouvelle-filiere,1,PK,217.22215041735163
calecon,0.02,ei-lin,1,PK,195.4372487167963
calecon,0.02,ei-pa,1,PK,204.70860124782192
calecon,0.02,ei-pp,1,PK,190.57085652986575
calecon,0.02,ei-pet,1,PK,196.2980565988362
calecon,0.02,ei-pet-r,1,PK,193.16140119193363
calecon,0.02,ei-viscose,1,PK,210.1001175743362
calecon,0.02,coton-rdpc,1,TN,187.81858468067148
calecon,0.02,coton-rdp,1,TN,186.5209724018833
calecon,0.02,ei-chanvre,1,TN,194.13211103254412
calecon,0.02,ei-coton,1,TN,268.7486395409544
calecon,0.02,ei-coton-organic,1,TN,210.0108368075553
calecon,0.02,elasthane,1,TN,220.31995761047216
calecon,0.02,ei-acrylique,1,TN,195.67734269544687
calecon,0.02,ei-jute-kenaf,1,TN,224.4494716112152
calecon,0.02,ei-laine-par-defaut,1,TN,396.6937287692412
calecon,0.02,ei-laine-nouvelle-filiere,1,TN,206.27271191897952
calecon,0.02,ei-lin,1,TN,184.48781021842416
calecon,0.02,ei-pa,1,TN,193.7591627494498
calecon,0.02,ei-pp,1,TN,179.62141803149368
calecon,0.02,ei-pet,1,TN,185.34861810046408
calecon,0.02,ei-pet-r,1,TN,182.2119626935615
calecon,0.02,ei-viscose,1,TN,199.1506790759641
calecon,0.02,coton-rdpc,1,TR,196.75740055019213
calecon,0.02,coton-rdp,1,TR,195.459788271404
calecon,0.02,ei-chanvre,1,TR,203.0709269020648
calecon,0.02,ei-coton,1,TR,277.68745541047497
calecon,0.02,ei-coton-organic,1,TR,218.949652677076
calecon,0.02,elasthane,1,TR,229.2587734799928
calecon,0.02,ei-acrylique,1,TR,204.6161585649676
calecon,0.02,ei-jute-kenaf,1,TR,233.38828748073584
calecon,0.02,ei-laine-par-defaut,1,TR,405.6325446387618
calecon,0.02,ei-laine-nouvelle-filiere,1,TR,215.21152778850012
calecon,0.02,ei-lin,1,TR,193.4266260879448
calecon,0.02,ei-pa,1,TR,202.69797861897047
calecon,0.02,ei-pp,1,TR,188.56023390101436
calecon,0.02,ei-pet,1,TR,194.28743396998476
calecon,0.02,ei-pet-r,1,TR,191.15077856308216
calecon,0.02,ei-viscose,1,TR,208.0894949454848
calecon,0.02,coton-rdpc,1,VN,206.75688574467185
calecon,0.02,coton-rdp,1,VN,205.45927346588368
calecon,0.02,ei-chanvre,1,VN,213.0704120965445
calecon,0.02,ei-coton,1,VN,287.6869406049547
