product,mass_kg,material_id,material_share,countryMaking,impact_ecs
chemise,0.2064623148342257,ei-lin,1,MA,1542.1943057415028
chemise,0.4218321663838278,ei-lin,1,MA,3091.364955594652
chemise,0.4329299647006056,ei-lin,1,MA,3171.183358352716
chemise,0.2604757238950853,ei-pa,1,MA,2028.7618865252828
chemise,0.3343232273086737,ei-pa,1,MA,2587.7466773344413
chemise,0.2363638682394568,ei-pa,1,MA,1846.2325757328877
chemise,0.2659941576954411,ei-pa,1,MA,2070.5221283718784
chemise,0.4233922898824356,ei-pa,1,MA,3261.9295159469198
chemise,0.4852002741969892,ei-pa,1,MA,3729.8166610528833
chemise,0.2105505631673213,ei-pa,1,MA,1650.837788713507
chemise,0.0861952196837402,ei-pa,1,MA,709.5129502343965
chemise,0.0869028101443306,ei-pa,1,MA,714.8987314826358
chemise,0.0638041052960173,ei-pa,1,MA,540.0550799460862
chemise,0.1308743587776817,ei-pp,1,MA,953.826254075711
chemise,0.3896997453174465,ei-pp,1,MA,2727.3268917286123
chemise,0.1009760636184787,ei-pp,1,MA,748.9706448796719
chemise,0.3564398758132454,ei-pp,1,MA,2499.4191504474265
chemise,0.2033203500090373,ei-pp,1,MA,1450.2328669963704
chemise,0.3277704297480529,ei-pp,1,MA,2302.96476505278
chemise,0.216408776156074,ei-pp,1,MA,1539.897628997846
chemise,0.4908835386232554,ei-pp,1,MA,3420.621252309509
chemise,0.1527977750188233,ei-pp,1,MA,1104.0449188401412
chemise,0.2826370597915066,ei-pp,1,MA,1993.7134929985823
chemise,0.1920911937738457,ei-pet,1,MA,1428.9050091221195
chemise,0.1445447966553832,ei-pet,1,MA,1089.340170837295
chemise,0.0966239943625318,ei-pet,1,MA,747.1094490525263
chemise,0.1321769280970162,ei-pet,1,MA,1001.0467300851444
chemise,0.3558245477628153,ei-pet,1,MA,2598.2272836342418
chemise,0.1885307594299022,ei-pet,1,MA,1403.4761921219042
chemise,0.0994004587207728,ei-pet,1,MA,766.9536752571854
chemise,0.2143983758628659,ei-pet,1,MA,1588.2349400295443
chemise,0.4901826680254953,ei-pet,1,MA,3557.7620192065
chemise,0.2161884336092305,ei-pet,1,MA,1600.988411975587
chemise,0.1519891299904692,ei-pet-r,1,MA,1117.5007680932993
chemise,0.135097697369389,ei-pet-r,1,MA,999.6489170531412
chemise,0.0877158244045592,ei-pet-r,1,MA,669.0784236524669
chemise,0.4690672576571006,ei-pet-r,1,MA,3329.7647841294524
chemise,0.1259522333252641,ei-pet-r,1,MA,935.8431161372764
chemise,0.4260324276014001,ei-pet-r,1,MA,3029.508171321196
chemise,0.1798567931788567,ei-pet-r,1,MA,1311.9375340252277
chemise,0.2406036553239074,ei-pet-r,1,MA,1735.7572257078657
chemise,0.35654628220701,ei-pet-r,1,MA,2544.7141137597023
chemise,0.3815931468521141,ei-pet-r,1,MA,2719.462719692817
chemise,0.1672157021799795,ei-viscose,1,MA,1365.9018283986234
chemise,0.332162106038203,ei-viscose,1,MA,2656.9604610319566
chemise,0.3868986990537386,ei-viscose,1,MA,3085.3651745873312
chemise,0.2873161892249837,ei-viscose,1,MA,2305.957082892474
chemise,0.4891135887484968,ei-viscose,1,MA,3885.430604325672
chemise,0.1947582389674415,ei-viscose,1,MA,1581.4783483988642
chemise,0.0664201785107687,ei-viscose,1,MA,576.9600497627761
chemise,0.2167780945585302,ei-viscose,1,MA,1753.8443122581082
chemise,0.1898776288009609,ei-viscose,1,MA,1543.2736364405173
chemise,0.199894088015623,ei-viscose,1,MA,1621.682844747211
chemise,0.1846698934526278,coton-rdpc,1,PK,1456.669768222832
chemise,0.3912650350186156,coton-rdpc,1,PK,3039.928062536043
chemise,0.1430814783682206,coton-rdpc,1,PK,1137.975425252557
chemise,0.0524019996430739,coton-rdpc,1,PK,443.0209951830215
chemise,0.0733662429739602,coton-rdpc,1,PK,603.6862708515301
chemise,0.1065110813746985,coton-rdpc,1,PK,857.710616041969
chemise,0.1072023329724947,coton-rdpc,1,PK,862.9745801625021
chemise,0.3506906726398042,coton-rdpc,1,PK,2728.980009689731
chemise,0.1284740086267228,coton-rdpc,1,PK,1026.0214123795397
chemise,0.1341589575547582,coton-rdpc,1,PK,1069.5960888442753
chemise,0.2043826901850551,coton-rdp,1,PK,1594.6368768841703
chemise,0.3984659586926525,coton-rdp,1,PK,3069.5480531190365
chemise,0.1651932098343095,coton-rdp,1,PK,1296.8275823281706
chemise,0.3257740394074844,coton-rdp,1,PK,2517.153045502488
chemise,0.3138890084359405,coton-rdp,1,PK,2426.819477760313
chemise,0.1584182542947199,coton-rdp,1,PK,1245.3212749772974
chemise,0.1463664460569703,coton-rdp,1,PK,1153.7423109230704
chemise,0.3322905716578927,coton-rdp,1,PK,2566.656358322462
chemise,0.4059228784101825,coton-rdp,1,PK,3126.2543262578624
chemise,0.1196165485360932,coton-rdp,1,PK,950.476734952632
chemise,0.1116809597333754,ei-chanvre,1,PK,926.2773909824236
chemise,0.3415035638370695,ei-chanvre,1,PK,2747.19460272415
chemise,0.4339888934964335,ei-chanvre,1,PK,3479.979198603999
chemise,0.3421521856275045,ei-chanvre,1,PK,2752.347357618366
chemise,0.3890807738140224,ei-chanvre,1,PK,3124.166988938053
chemise,0.1358828650064796,ei-chanvre,1,PK,1118.0684667299606
chemise,0.4637665052601987,ei-chanvre,1,PK,3715.9128813820503
chemise,0.3638295335038768,ei-chanvre,1,PK,2924.085359969971
chemise,0.3660724783264975,ei-chanvre,1,PK,2941.8530979805964
chemise,0.2752692543204093,ei-chanvre,1,PK,2222.403764786513
chemise,0.2125963115270905,ei-coton,1,PK,2432.253801658464
chemise,0.2131018377554586,ei-coton,1,PK,2437.9076481173656
chemise,0.4309520826784708,ei-coton,1,PK,4887.808017767972
chemise,0.3521948889920797,ei-coton,1,PK,4002.116169257706
chemise,0.3033619950352283,ei-coton,1,PK,3452.9483431403846
chemise,0.3082741749800045,ei-coton,1,PK,3508.198687833912
chemise,0.3833190880926311,ei-coton,1,PK,4352.147090550732
chemise,0.2018531507535156,ei-coton,1,PK,2311.421391818172
chemise,0.1888204912921002,ei-coton,1,PK,2164.8560802296406
chemise,0.0970145310952653,ei-coton,1,PK,1132.4356125493027
chemise,0.4878287828658584,ei-coton-organic,1,PK,4298.511368570255
chemise,0.2594715466377861,ei-coton-organic,1,PK,2305.7269519249667
chemise,0.4124573573725082,ei-coton-organic,1,PK,3640.759688633051
chemise,0.0952071503782862,ei-coton-organic,1,PK,872.2767852133891
chemise,0.4938478381831649,ei-coton-organic,1,PK,4351.040531872331
chemise,0.4885143990267692,ei-coton-organic,1,PK,4304.507811292671
chemise,0.1580074988187439,ei-coton-organic,1,PK,1420.2994209081676
chemise,0.1025357546866054,ei-coton-organic,1,PK,936.2068919152904
chemise,0.0591522617868448,ei-coton-organic,1,PK,557.6360351094073
chemise,0.4412189041868807,ei-coton-organic,1,PK,3891.779666832559
chemise,0.3527885281365718,elasthane,1,PK,3291.3978900658526
chemise,0.2239022440548961,elasthane,1,PK,2104.0758507007945
chemise,0.0730499795808824,elasthane,1,PK,714.3672624532976
chemise,0.4529834117570338,elasthane,1,PK,4214.384002086523
chemise,0.437680666747501,elasthane,1,PK,4073.402162331291
chemise,0.0793997311849595,elasthane,1,PK,772.8652964734097
chemise,0.0585284179317153,elasthane,1,PK,580.6113137796381
chemise,0.1735109999181691,elasthane,1,PK,1639.835643590446
chemise,0.3827132359508946,elasthane,1,PK,3567.0307476613243
chemise,0.1307640339595129,elasthane,1,PK,1246.0491767422604
chemise,0.0621483849879255,ei-acrylique,1,PK,537.3969306585745
chemise,0.3827856872803964,ei-acrylique,1,PK,3096.2822760527447
chemise,0.3669064434990337,ei-acrylique,1,PK,2969.574052687773
chemise,0.3994957008273257,ei-acrylique,1,PK,3229.676462429592
chemise,0.3261510528633137,ei-acrylique,1,PK,2644.3166835099537
chemise,0.4246038867173005,ei-acrylique,1,PK,3430.023807473723
chemise,0.2427566701237357,ei-acrylique,1,PK,1978.7816880425416
chemise,0.4142881882277678,ei-acrylique,1,PK,3347.695269775144
chemise,0.4008060009607511,ei-acrylique,1,PK,3240.105683196987
chemise,0.1757297196073803,ei-acrylique,1,PK,1443.87961920127
chemise,0.2830686417738468,ei-jute-kenaf,1,PK,2692.764310197081
chemise,0.420385455976062,ei-jute-kenaf,1,PK,3978.9003048254
chemise,0.199217495174333,ei-jute-kenaf,1,PK,1907.3649593906628
chemise,0.4506928762817958,ei-jute-kenaf,1,PK,4262.796354124201
chemise,0.209488528204258,ei-jute-kenaf,1,PK,2003.5788656148195
chemise,0.4160396216460052,ei-jute-kenaf,1,PK,3938.209898873134
chemise,0.3479404909414539,ei-jute-kenaf,1,PK,3300.3912263558523
chemise,0.4375536023254233,ei-jute-kenaf,1,PK,4139.721983066436
chemise,0.4215198174451979,ei-jute-kenaf,1,PK,3989.529526156264
chemise,0.2860454957174987,ei-jute-kenaf,1,PK,2720.643796129547
chemise,0.0982451623955819,ei-laine-par-defaut,1,PK,1443.9846457097944
chemise,0.4888813050648897,ei-laine-par-defaut,1,PK,7020.627711595848
chemise,0.3425816520138104,ei-laine-par-defaut,1,PK,4932.087565579535
chemise,0.0959559669819197,ei-laine-par-defaut,1,PK,1411.2777481914832
chemise,0.4026129704982463,ei-laine-par-defaut,1,PK,5789.049963594212
chemise,0.1991463210393366,ei-laine-par-defaut,1,PK,2884.3971537519083
chemise,0.181594855195861,ei-laine-par-defaut,1,PK,2633.8347496057945
chemise,0.4821568374543487,ei-laine-par-defaut,1,PK,6924.635606754308
chemise,0.1593225426102787,ei-laine-par-defaut,1,PK,2315.901266036773
chemise,0.2080873715034634,ei-laine-par-defaut,1,PK,3012.0586361274704
chemise,0.2296019426209155,ei-laine-nouvelle-filiere,1,PK,1999.8651411745775
chemise,0.4472297228171197,ei-laine-nouvelle-filiere,1,PK,3856.123603752657
chemise,0.201838457570073,ei-laine-nouvelle-filiere,1,PK,1763.056165185887
chemise,0.4437662480534746,ei-laine-nouvelle-filiere,1,PK,3826.594472715125
chemise,0.1589244130543648,ei-laine-nouvelle-filiere,1,PK,1397.0020181171892
chemise,0.4270496435758163,ei-laine-nouvelle-filiere,1,PK,3684.017853352186
chemise,0.4101585789892841,ei-laine-nouvelle-filiere,1,PK,3539.943035793389
chemise,0.4606800680816443,ei-laine-nouvelle-filiere,1,PK,3970.878842809601
chemise,0.413359663866324,ei-laine-nouvelle-filiere,1,PK,3567.2399976548745
chemise,0.4894298719369472,ei-laine-nouvelle-filiere,1,PK,4216.106429692141
chemise,0.1862436004518778,ei-lin,1,PK,1447.572536568384
chemise,0.4875390748808443,ei-lin,1,PK,3722.342250076789
chemise,0.1376296689122847,ei-lin,1,PK,1080.5340348023626
chemise,0.419037458930739,ei-lin,1,PK,3205.1764225627176
chemise,0.3636225286462176,ei-lin,1,PK,2786.7990666462224
chemise,0.4174973179101823,ei-lin,1,PK,3193.546046855654
chemise,0.2376991064980456,ei-lin,1,PK,1836.0492582368583
chemise,0.2093614260660765,ei-lin,1,PK,1622.129395700555
chemise,0.1664767345295138,ei-lin,1,PK,1298.345591955336
chemise,0.1709749726411469,ei-lin,1,PK,1332.2868896387597
chemise,0.1980667800469817,ei-pa,1,PK,1611.3892808005814
chemise,0.3456141651658124,ei-pa,1,PK,2780.899666377429
chemise,0.3736828529986941,ei-pa,1,PK,3003.4073900054277
chemise,0.4871984920182936,ei-pa,1,PK,3903.1605106716975
chemise,0.4827267005763387,ei-pa,1,PK,3867.70645786197
chemise,0.4462148476104141,ei-pa,1,PK,3578.3128990178075
chemise,0.1606571144669466,ei-pa,1,PK,1314.8569681342242
chemise,0.434582738519816,ei-pa,1,PK,3486.1033149678065
chemise,0.0876208033610397,ei-pa,1,PK,735.9432451625892
chemise,0.2332241382283436,ei-pa,1,PK,1890.04200324078
chemise,0.0631772247024992,ei-pp,1,PK,496.8950566235443
chemise,0.4876364149805626,ei-pp,1,PK,3556.780839823378
chemise,0.1908338057757733,ei-pp,1,PK,1417.1436246567955
chemise,0.0522550352905035,ei-pp,1,PK,418.13512633739225
chemise,0.3642153555507005,ei-pp,1,PK,2667.05180225542
chemise,0.3408426547799758,ei-pp,1,PK,2498.5396026425838
chemise,0.4135577619882464,ei-pp,1,PK,3022.727755949684
chemise,0.1031128977501879,ei-pp,1,PK,784.7655542532138
chemise,0.0961741752452819,ei-pp,1,PK,734.7432335537476
chemise,0.3108363676375711,ei-pp,1,PK,2282.232841890233
chemise,0.0557560576288359,ei-pet,1,PK,459.5047977190236
chemise,0.1695524053899229,ei-pet,1,PK,1312.8058101531474
chemise,0.0554204185745697,ei-pet,1,PK,456.99371780969005
chemise,0.4130981631325593,ei-pet,1,PK,3139.0542011854054
chemise,0.267530609160866,ei-pet,1,PK,2047.5260251599643
chemise,0.3668368930255176,ei-pet,1,PK,2792.1573896314217
chemise,0.2009126014033421,ei-pet,1,PK,1547.958860644898
chemise,0.3554586776610669,ei-pet,1,PK,2706.8322963541914
chemise,0.1284820136809009,ei-pet,1,PK,1004.8586711619458
chemise,0.4519432054339599,ei-pet,1,PK,3430.3390685177574
chemise,0.3106676294016809,ei-pet-r,1,PK,2319.8276898074514
chemise,0.2811025593391772,ei-pet-r,1,PK,2103.0059085128223
chemise,0.4739815656488538,ei-pet-r,1,PK,3517.577307801567
chemise,0.1711759900842372,ei-pet-r,1,PK,1296.8394604405678
chemise,0.4678817569675262,ei-pet-r,1,PK,3472.8465505896406
chemise,0.4959678351471847,ei-pet-r,1,PK,3678.832805890725
chemise,0.3721397886157407,ei-pet-r,1,PK,2770.696997571304
chemise,0.4215535093591281,ei-pet-r,1,PK,3133.065207823044
chemise,0.1831696811461839,ei-pet-r,1,PK,1384.7747961529728
chemise,0.459071423964677,ei-pet-r,1,PK,3408.229549318165
chemise,0.2742552522014734,ei-viscose,1,PK,2285.953811827532
chemise,0.3187323029389153,ei-viscose,1,PK,2649.9450465100435
chemise,0.3669884072794523,ei-viscose,1,PK,3044.8675926209226
chemise,0.3702749679910955,ei-viscose,1,PK,3071.7850794429737
chemise,0.2617525103533384,ei-viscose,1,PK,2183.6102622005865
chemise,0.0918466884698074,ei-viscose,1,PK,793.0992289660092
chemise,0.0877963313268107,ei-viscose,1,PK,759.9633500897586
chemise,0.1031404740076805,ei-viscose,1,PK,885.5455453749
chemise,0.0979914441948946,ei-viscose,1,PK,843.4148606122936
chemise,0.4504486335818561,ei-viscose,1,PK,3727.9130543082433
chemise,0.3690999839244578,coton-rdpc,1,TN,2728.55554227304
chemise,0.0523263466856611,coton-rdpc,1,TN,420.8709666121249
chemise,0.3334495419250245,coton-rdpc,1,TN,2468.8393953096347
chemise,0.45396317808011,coton-rdpc,1,TN,3346.7743344301643
chemise,0.1392753685279348,coton-rdpc,1,TN,1054.2928501871768
chemise,0.1371554294116312,coton-rdpc,1,TN,1038.8383720667614
chemise,0.0749911765860264,coton-rdpc,1,TN,585.9731546356692
chemise,0.3357240849689311,coton-rdpc,1,TN,2485.411602866677
chemise,0.3690913784561843,coton-rdpc,1,TN,2728.5023771155425
chemise,0.1841870123616456,coton-rdpc,1,TN,1381.467611544297
chemise,0.0523061350872669,coton-rdp,1,TN,417.3500962825124
chemise,0.0702547458846366,coton-rdp,1,TN,546.9613585775453
chemise,0.2314471002970485,coton-rdp,1,TN,1710.905460431479
chemise,0.3154076937584831,coton-rdp,1,TN,2317.186526651812
chemise,0.2826358580705983,coton-rdp,1,TN,2080.5270972441213
chemise,0.4877717465727062,coton-rdp,1,TN,3561.7892597117534
chemise,0.2055247580056369,coton-rdp,1,TN,1523.7237044482258
chemise,0.4510097539911835,coton-rdp,1,TN,3296.3041396520894
chemise,0.3273713324705593,coton-rdp,1,TN,2403.5405404831363
chemise,0.4062709561428144,coton-rdp,1,TN,2973.2703771210126
chemise,0.478069579151945,ei-chanvre,1,TN,3646.4171626837137
chemise,0.3032779392298678,ei-chanvre,1,TN,2327.722341512628
chemise,0.3140982955325492,ei-chanvre,1,TN,2409.3688727795256
chemise,0.3536283796804477,ei-chanvre,1,TN,2707.578587763005
chemise,0.4378504048355817,ei-chanvre,1,TN,3342.999161413757
chemise,0.3767734132560346,ei-chanvre,1,TN,2882.2221911081306
chemise,0.4367867385577564,ei-chanvre,1,TN,3334.9730838550904
chemise,0.4403912119698778,ei-chanvre,1,TN,3362.1601625232165
chemise,0.3766748917898719,ei-chanvre,1,TN,2881.466022544235
chemise,0.1970071867347821,ei-chanvre,1,TN,1525.9756513489328
chemise,0.1987648423250723,ei-coton,1,TN,2199.6670820288577
chemise,0.4022566800567241,ei-coton,1,TN,4411.036049239767
chemise,0.1076958867933009,ei-coton,1,TN,1210.0192414346277
chemise,0.1979340360776919,ei-coton,1,TN,2190.6234394424328
chemise,0.0983515150864083,ei-coton,1,TN,1108.452135914687
chemise,0.4763041689483787,ei-coton,1,TN,5215.692248428966
chemise,0.3606061233263251,ei-coton,1,TN,3958.387573734128
chemise,0.1384697709576897,ei-coton,1,TN,1544.4380089709102
chemise,0.438667585536289,ei-coton,1,TN,4806.69177331115
chemise,0.3703308643362786,ei-coton,1,TN,4064.0735976363167
chemise,0.4340115532794106,ei-coton-organic,1,TN,3662.739866992207
chemise,0.3100227462916084,ei-coton-organic,1,TN,2627.71900397753
chemise,0.2313765226201283,ei-coton-organic,1,TN,1971.1798605621912
chemise,0.3940889442722688,ei-coton-organic,1,TN,3329.479014053732
chemise,0.1746618949522089,ei-coton-organic,1,TN,1497.753182249018
chemise,0.412403026578764,ei-coton-organic,1,TN,3482.373196544658
chemise,0.1469274829435535,ei-coton-organic,1,TN,1266.2005981252896
chemise,0.1105246554608509,ei-coton-organic,1,TN,962.3284141620268
chemise,0.0823515386106291,ei-coton-organic,1,TN,727.1520709616387
chemise,0.0751619306313222,ei-coton-organic,1,TN,667.1256771116851
chemise,0.2040491941985433,elasthane,1,TN,1842.1432301643545
chemise,0.4630836997250699,elasthane,1,TN,4130.302565976541
chemise,0.0744450137832774,elasthane,1,TN,697.2699748699358
chemise,0.1084584187128262,elasthane,1,TN,997.7550095503304
chemise,0.3749779047427182,elasthane,1,TN,3352.039187597571
chemise,0.2185903730943759,elasthane,1,TN,1970.5921578628688
chemise,0.428030239971064,elasthane,1,TN,3820.6840535002434
chemise,0.2802864296052117,elasthane,1,TN,2515.5749589552606
chemise,0.3268557897379054,elasthane,1,TN,2926.9344677277486
chemise,0.1406091466593383,elasthane,1,TN,1281.7343922867578
chemise,0.3330041593786872,ei-acrylique,1,TN,2571.159754223104
chemise,0.2619215522025621,ei-acrylique,1,TN,2030.787227724908
chemise,0.3470833771740972,ei-acrylique,1,TN,2678.1717594464126
chemise,0.356134396827167,ei-acrylique,1,TN,2746.997736021342
chemise,0.1936506661679706,ei-acrylique,1,TN,1511.8065845317724
chemise,0.259810791653202,ei-acrylique,1,TN,2014.7203609696085
chemise,0.2401659054852949,ei-acrylique,1,TN,1865.381122111584
chemise,0.3491492516487668,ei-acrylique,1,TN,2693.8658004790213
chemise,0.477841513773695,ei-acrylique,1,TN,3672.186883008104
chemise,0.3678019461735893,ei-acrylique,1,TN,2835.663307866608
chemise,0.4733781169766669,ei-jute-kenaf,1,TN,4294.260256133982
chemise,0.4982115565425368,ei-jute-kenaf,1,TN,4517.44307339775
chemise,0.1449422629992592,ei-jute-kenaf,1,TN,1342.3610393505887
chemise,0.4552426817442265,ei-jute-kenaf,1,TN,4131.260307125822
chemise,0.3896839960356681,ei-jute-kenaf,1,TN,3542.0149615674127
chemise,0.3274447204622032,ei-jute-kenaf,1,TN,2982.627841141759
chemise,0.1565816086160356,ei-jute-kenaf,1,TN,1446.9725904399386
chemise,0.1018327281228954,ei-jute-kenaf,1,TN,954.9071825514816
chemise,0.1126387238167913,ei-jute-kenaf,1,TN,1052.05709812977
chemise,0.3074275016992638,ei-jute-kenaf,1,TN,2802.72508070456
chemise,0.3310617346762504,ei-laine-par-defaut,1,TN,4640.491666017343
chemise,0.120087830961131,ei-laine-par-defaut,1,TN,1708.5388131167988
chemise,0.286907537066431,ei-laine-par-defaut,1,TN,4026.85298454524
chemise,0.2911949932401651,ei-laine-par-defaut,1,TN,4086.4460391262473
chemise,0.3077329022560692,ei-laine-par-defaut,1,TN,4316.300744905783
chemise,0.15204426074126,ei-laine-par-defaut,1,TN,2152.6709867416444
chemise,0.1973418382927131,ei-laine-par-defaut,1,TN,2782.153122232653
chemise,0.1248615216837253,ei-laine-par-defaut,1,TN,1774.879309100484
chemise,0.4636227242346472,ei-laine-par-defaut,1,TN,6482.706874787028
chemise,0.0914811994574581,ei-laine-par-defaut,1,TN,1310.990699795116
chemise,0.220313049019015,ei-laine-nouvelle-filiere,1,TN,1835.4444489088544
chemise,0.0544454160047754,ei-laine-nouvelle-filiere,1,TN,483.4705333783361
chemise,0.1896254879872593,ei-laine-nouvelle-filiere,1,TN,1585.3004131253797
chemise,0.4113635115795813,ei-laine-nouvelle-filiere,1,TN,3392.6900282341803
chemise,0.4866352151759009,ei-laine-nouvelle-filiere,1,TN,4006.230171477328
chemise,0.3653201163162919,ei-laine-nouvelle-filiere,1,TN,3017.3890672191105
chemise,0.0735794767430645,ei-laine-nouvelle-filiere,1,TN,639.4279224596821
chemise,0.3485253377307652,ei-laine-nouvelle-filiere,1,TN,2880.4703420412625
chemise,0.4359249409641734,ei-laine-nouvelle-filiere,1,TN,3592.89355123519
chemise,0.1372198067573181,ei-laine-nouvelle-filiere,1,TN,1158.151585284667
chemise,0.3476321167146635,ei-lin,1,TN,2532.6465346008385
chemise,0.3120292204257376,ei-lin,1,TN,2277.3510661343857
chemise,0.3722382944484725,ei-lin,1,TN,2709.1005677057838
chemise,0.269768002675688,ei-lin,1,TN,1974.2794352936053
chemise,0.1629407907893317,ei-lin,1,TN,1208.1587662238069
chemise,0.2577992563643881,ei-lin,1,TN,1888.4458132680732
chemise,0.3300393616152224,ei-lin,1,TN,2406.4879476669644
chemise,0.3247855918675852,ei-lin,1,TN,2368.814713167217
chemise,0.4412048355136302,ei-lin,1,TN,3203.673070528401
chemise,0.2384513416662375,ei-lin,1,TN,1749.6922639122156
chemise,0.3596732694439917,ei-pa,1,TN,2754.3793256162435
chemise,0.4446271565182949,ei-pa,1,TN,3395.602938744349
chemise,0.1479273817271089,ei-pa,1,TN,1156.2071229365183
chemise,0.3638072607600316,ei-pa,1,TN,2785.5984257387354
chemise,0.244197224390357,ei-pa,1,TN,1882.792570656992
chemise,0.4942350836305907,ei-pa,1,TN,3770.02912187668
chemise,0.0973915293756886,ei-pa,1,TN,774.7475886866574
chemise,0.4574956739910352,ei-pa,1,TN,3492.7122498107024
chemise,0.1695303620406291,ei-pa,1,TN,1319.2468811524102
chemise,0.4764678460611182,ei-pa,1,TN,3635.9216999396
chemise,0.3080631049809999,ei-pp,1,TN,2143.8430069562837
chemise,0.348449355959581,ei-pp,1,TN,2419.656630322929
chemise,0.1009615517010638,ei-pp,1,TN,729.2492828747513
chemise,0.1290521036621529,ei-pp,1,TN,921.1148505061124
chemise,0.0948605800872339,ei-pp,1,TN,687.5841990170775
chemise,0.1953790266407837,ei-pp,1,TN,1374.1727532194632
chemise,0.126784057470584,ei-pp,1,TN,905.654675952804
chemise,0.2051032034565179,ei-pp,1,TN,1440.5985738306106
chemise,0.1850890933320449,ei-pp,1,TN,1303.8992331289503
chemise,0.0581326092910214,ei-pp,1,TN,436.73205983896287
chemise,0.240373013964643,ei-pet,1,TN,1751.0829069325569
chemise,0.3605844494162193,ei-pet,1,TN,2606.976105176862
chemise,0.2037728930211794,ei-pet,1,TN,1490.486326986444
chemise,0.2013300119429177,ei-pet,1,TN,1473.114913580394
chemise,0.3290607012552712,ei-pet,1,TN,2382.5123472516784
chemise,0.13462458125948,ei-pet,1,TN,998.168683836489
chemise,0.3153072299501788,ei-pet,1,TN,2284.612625600155
chemise,0.268139171004506,ei-pet,1,TN,1948.7661443401712
chemise,0.1270367884643053,ei-pet,1,TN,944.1710395692098
chemise,0.2137863546836097,ei-pet,1,TN,1561.7925326012833
chemise,0.097358971062587,ei-pet-r,1,TN,716.8153072735043
chemise,0.2010475567714779,ei-pet-r,1,TN,1438.002316968656
chemise,0.3729362232757023,ei-pet-r,1,TN,2633.523975321034
chemise,0.1498227071014201,ei-pet-r,1,TN,1081.7224879194516
chemise,0.490740806911664,ei-pet-r,1,TN,3452.8737426863486
chemise,0.0543114710167907,ei-pet-r,1,TN,417.42318860225777
chemise,0.233595119690895,ei-pet-r,1,TN,1664.403465478626
chemise,0.248545578728057,ei-pet-r,1,TN,1768.3812655511138
chemise,0.280089813195248,ei-pet-r,1,TN,1987.7765543570729
chemise,0.4086342836817624,ei-pet-r,1,TN,2881.80511266703
chemise,0.4420585660951126,ei-viscose,1,TN,3490.106084218093
chemise,0.152336458278249,ei-viscose,1,TN,1228.730509554837
chemise,0.2319717709247383,ei-viscose,1,TN,1850.281335262893
chemise,0.459519675899289,ei-viscose,1,TN,3626.374678312226
chemise,0.1997501366839961,ei-viscose,1,TN,1598.8009451000778
chemise,0.4396981835644335,ei-viscose,1,TN,3471.653276165466
chemise,0.2518210280754079,ei-viscose,1,TN,2005.2293631570349
chemise,0.1369998665093227,ei-viscose,1,TN,1109.0096405991428
chemise,0.3105216993957895,ei-viscose,1,TN,2463.3830732620654
chemise,0.2211702482336763,ei-viscose,1,TN,1765.9783397034512
chemise,0.279712078083378,coton-rdpc,1,TR,2057.2244438742964
chemise,0.2629522233868774,coton-rdpc,1,TR,1936.8175746420573
chemise,0.2086658504244915,coton-rdpc,1,TR,1546.7711149101222
chemise,0.1139020236002821,coton-rdpc,1,TR,865.8559153533494
chemise,0.4578253702839547,coton-rdpc,1,TR,3337.033433225052
chemise,0.3397814927344094,coton-rdpc,1,TR,2488.844332253867
chemise,0.3438827476622085,coton-rdpc,1,TR,2518.32555377066
chemise,0.4966211774445712,coton-rdpc,1,TR,3615.810817258384
chemise,0.3907535533183031,coton-rdpc,1,TR,2855.0870949722657
chemise,0.1289489677314804,coton-rdpc,1,TR,973.981394338475
chemise,0.3418862092301457,coton-rdp,1,TR,2482.063534281262
chemise,0.2627327407413509,coton-rdp,1,TR,1918.3857067662584
chemise,0.0725334128480118,coton-rdp,1,TR,563.9419996206893
chemise,0.4000091495050979,coton-rdp,1,TR,2895.928687895839
chemise,0.0808108032175297,coton-rdp,1,TR,622.9099030389663
chemise,0.3701735468849624,coton-rdp,1,TR,2683.4867547845943
chemise,0.2521442039806101,coton-rdp,1,TR,1842.9980452004693
chemise,0.2061355644245323,coton-rdp,1,TR,1515.3632948972315
chemise,0.0815499609897918,coton-rdp,1,TR,628.1682684182847
chemise,0.3502084645766385,coton-rdp,1,TR,2541.301267220841
chemise,0.4840682684571686,ei-chanvre,1,TR,3651.2148285627145
chemise,0.3531389747308737,ei-chanvre,1,TR,2676.4633820950257
chemise,0.415895819035427,ei-chanvre,1,TR,3143.6697053001867
chemise,0.1395005488355192,ei-chanvre,1,TR,1085.9805937761942
chemise,0.1487112595843545,ei-chanvre,1,TR,1154.5586728185665
chemise,0.4982381422114595,ei-chanvre,1,TR,3756.7104575688895
chemise,0.1755746831662795,ei-chanvre,1,TR,1354.5267540209263
chemise,0.2583201625575592,ei-chanvre,1,TR,1970.5697484369948
chemise,0.0882817498923058,ei-chanvre,1,TR,704.6633031512105
chemise,0.1913027680040179,ei-chanvre,1,TR,1471.6458393017729
chemise,0.1611100784145914,ei-coton,1,TR,1782.1906625976242
chemise,0.0575447865259954,ei-coton,1,TR,667.0379516685293
chemise,0.2372362723114532,ei-coton,1,TR,2601.865332132632
chemise,0.0700521644796841,ei-coton,1,TR,801.7255012271761
chemise,0.1746656230020036,ei-coton,1,TR,1928.142093181842
chemise,0.4664141127802602,ei-coton,1,TR,5069.504775060047
